STATE = 1	11:25	 SOC = 511.984375	Ps = -1608.369873	Pl = 2726.249756	Ppv = 1117.879883	Pb = -1608.369873	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:26	 SOC = 511.984375	Ps = -1608.369873	Pl = 2713.929932	Ppv = 1117.879883	Pb = -1608.369873	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:26	 SOC = 511.984375	Ps = -1596.050049	Pl = 2713.929932	Ppv = 1117.879883	Pb = -1596.050049	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:26	 SOC = 511.984375	Ps = -1596.050049	Pl = 2713.929932	Ppv = 1117.879883	Pb = -1596.050049	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:26	 SOC = 511.984375	Ps = -1596.050049	Pl = 786.059998	Ppv = 1117.879883	Pb = -1596.050049	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:26	 SOC = 511.984375	Ps = 0.000000	Pl = 786.059998	Ppv = 1117.879883	Pb = 331.819885	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:26	 SOC = 511.984375	Ps = 0.000000	Pl = 786.059998	Ppv = 1117.879883	Pb = 331.819885	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:27	 SOC = 511.984375	Ps = 0.000000	Pl = 764.880005	Ppv = 1106.699951	Pb = 331.819885	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:27	 SOC = 511.984375	Ps = 0.000000	Pl = 2677.489746	Ppv = 1106.699951	Pb = 366.859985	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:27	 SOC = 511.984375	Ps = -1570.789795	Pl = 2677.489746	Ppv = 1106.699951	Pb = -1570.789795	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:27	 SOC = 511.984375	Ps = -1570.789795	Pl = 2677.489746	Ppv = 1106.699951	Pb = -1570.789795	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:27	 SOC = 511.984375	Ps = -1570.789795	Pl = 2662.829834	Ppv = 1106.699951	Pb = -1570.789795	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:27	 SOC = 511.984375	Ps = -1556.129883	Pl = 2662.829834	Ppv = 1106.699951	Pb = -1556.129883	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:28	 SOC = 511.984375	Ps = -1556.129883	Pl = 2662.829834	Ppv = 1106.699951	Pb = -1556.129883	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:28	 SOC = 511.984375	Ps = -1556.129883	Pl = 2662.829834	Ppv = 1106.699951	Pb = -1556.129883	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:28	 SOC = 511.984375	Ps = -1556.129883	Pl = 749.760010	Ppv = 1096.599976	Pb = -1556.129883	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:28	 SOC = 511.984375	Ps = 0.000000	Pl = 749.760010	Ppv = 1096.599976	Pb = 346.839966	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:28	 SOC = 511.984375	Ps = 0.000000	Pl = 792.010010	Ppv = 1096.599976	Pb = 346.839966	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:28	 SOC = 511.984375	Ps = 0.000000	Pl = 2734.729736	Ppv = 1096.599976	Pb = 304.589966	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:29	 SOC = 511.984375	Ps = -1638.129761	Pl = 2742.809814	Ppv = 1096.599976	Pb = -1638.129761	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:29	 SOC = 511.984375	Ps = -1658.499878	Pl = 2724.699707	Ppv = 1096.599976	Pb = -1658.499878	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:29	 SOC = 511.984375	Ps = -1628.099731	Pl = 2724.699707	Ppv = 1096.599976	Pb = -1628.099731	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:29	 SOC = 511.984375	Ps = -1612.559937	Pl = 2680.989746	Ppv = 1086.579956	Pb = -1612.559937	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:29	 SOC = 511.984375	Ps = -1594.409790	Pl = 2680.989746	Ppv = 1086.579956	Pb = -1594.409790	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:29	 SOC = 511.984375	Ps = -1561.929810	Pl = 2729.479736	Ppv = 1086.579956	Pb = -1561.929810	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:30	 SOC = 511.984375	Ps = -1642.899780	Pl = 2691.389893	Ppv = 1086.579956	Pb = -1642.899780	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:30	 SOC = 511.984375	Ps = 0.000000	Pl = 815.299988	Ppv = 1086.579956	Pb = 332.269958	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:30	 SOC = 511.984375	Ps = 0.000000	Pl = 774.429993	Ppv = 1086.579956	Pb = 271.279968	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:30	 SOC = 511.984375	Ps = 0.000000	Pl = 787.419983	Ppv = 1086.579956	Pb = 312.149963	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:30	 SOC = 511.984375	Ps = 0.000000	Pl = 2742.059814	Ppv = 1097.179932	Pb = 309.759949	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:30	 SOC = 511.984375	Ps = -1644.879883	Pl = 2731.039795	Ppv = 1097.179932	Pb = -1644.879883	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:31	 SOC = 511.984375	Ps = -1633.859863	Pl = 2719.829834	Ppv = 1097.179932	Pb = -1633.859863	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:31	 SOC = 511.984375	Ps = -1622.649902	Pl = 2707.579834	Ppv = 1097.179932	Pb = -1622.649902	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:31	 SOC = 511.984375	Ps = -1610.399902	Pl = 2707.579834	Ppv = 1097.179932	Pb = -1610.399902	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:31	 SOC = 511.984375	Ps = -1610.399902	Pl = 2675.939941	Ppv = 1097.179932	Pb = -1610.399902	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:31	 SOC = 511.984375	Ps = -1578.760010	Pl = 2688.629883	Ppv = 1097.179932	Pb = -1578.760010	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:31	 SOC = 511.984375	Ps = -1591.449951	Pl = 778.010010	Ppv = 1097.179932	Pb = -1591.449951	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:32	 SOC = 511.984375	Ps = 0.000000	Pl = 778.010010	Ppv = 1097.179932	Pb = 319.169922	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:32	 SOC = 511.984375	Ps = 0.000000	Pl = 788.390015	Ppv = 1097.179932	Pb = 319.169922	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:32	 SOC = 511.984375	Ps = 0.000000	Pl = 777.119995	Ppv = 1097.179932	Pb = 308.789917	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:32	 SOC = 511.984375	Ps = 0.000000	Pl = 2698.939941	Ppv = 1097.179932	Pb = 320.059937	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:32	 SOC = 511.984375	Ps = -1601.760010	Pl = 2671.799805	Ppv = 1097.179932	Pb = -1601.760010	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:32	 SOC = 511.984375	Ps = -1564.229736	Pl = 2654.709717	Ppv = 1107.570068	Pb = -1564.229736	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:33	 SOC = 511.984375	Ps = -1547.139648	Pl = 2654.709717	Ppv = 1107.570068	Pb = -1547.139648	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:33	 SOC = 511.984375	Ps = -1547.139648	Pl = 2654.709717	Ppv = 1107.570068	Pb = -1547.139648	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:33	 SOC = 511.984375	Ps = -1547.139648	Pl = 2654.709717	Ppv = 1107.570068	Pb = -1547.139648	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:33	 SOC = 511.984375	Ps = -1547.139648	Pl = 740.450012	Ppv = 1107.570068	Pb = -1547.139648	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:33	 SOC = 511.984375	Ps = 0.000000	Pl = 740.450012	Ppv = 1107.570068	Pb = 367.120056	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:33	 SOC = 511.984375	Ps = 0.000000	Pl = 740.450012	Ppv = 1117.589966	Pb = 367.120056	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:34	 SOC = 511.984375	Ps = 0.000000	Pl = 2692.409912	Ppv = 1117.589966	Pb = 377.139954	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:34	 SOC = 511.984375	Ps = -1574.819946	Pl = 2692.409912	Ppv = 1117.589966	Pb = -1574.819946	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:34	 SOC = 511.984375	Ps = -1574.819946	Pl = 2692.409912	Ppv = 1117.589966	Pb = -1574.819946	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:34	 SOC = 511.984375	Ps = -1574.819946	Pl = 2679.749756	Ppv = 1117.589966	Pb = -1574.819946	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:34	 SOC = 511.984375	Ps = -1562.099731	Pl = 2676.830078	Ppv = 1127.599976	Pb = -1562.099731	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:34	 SOC = 511.984375	Ps = -1549.230103	Pl = 2676.830078	Ppv = 1127.599976	Pb = -1549.230103	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:35	 SOC = 511.984375	Ps = -1549.230103	Pl = 783.750000	Ppv = 1127.599976	Pb = -1549.230103	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:35	 SOC = 511.984375	Ps = 0.000000	Pl = 768.500000	Ppv = 1127.599976	Pb = 343.849976	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:35	 SOC = 511.984375	Ps = 0.000000	Pl = 768.500000	Ppv = 1127.599976	Pb = 359.099976	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:35	 SOC = 511.984375	Ps = 0.000000	Pl = 768.500000	Ppv = 1127.599976	Pb = 359.099976	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:35	 SOC = 511.984375	Ps = 0.000000	Pl = 2731.790039	Ppv = 1112.349976	Pb = 359.099976	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:35	 SOC = 511.984375	Ps = -1619.440063	Pl = 2731.790039	Ppv = 1122.739990	Pb = -1619.440063	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:36	 SOC = 511.984375	Ps = -1609.050049	Pl = 2718.179932	Ppv = 1122.739990	Pb = -1609.050049	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:36	 SOC = 511.984375	Ps = -1595.439941	Pl = 2690.929932	Ppv = 1122.739990	Pb = -1595.439941	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:36	 SOC = 511.984375	Ps = -1578.830078	Pl = 2691.560059	Ppv = 1111.849976	Pb = -1578.830078	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:36	 SOC = 511.984375	Ps = -1579.710083	Pl = 2691.560059	Ppv = 1111.849976	Pb = -1579.710083	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:36	 SOC = 511.984375	Ps = -1567.329956	Pl = 2661.699951	Ppv = 1111.849976	Pb = -1567.329956	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:36	 SOC = 511.984375	Ps = -1549.849976	Pl = 734.760010	Ppv = 1101.500000	Pb = -1549.849976	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:37	 SOC = 511.984375	Ps = 0.000000	Pl = 755.419983	Ppv = 1101.500000	Pb = 366.739990	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:37	 SOC = 511.984375	Ps = 0.000000	Pl = 755.419983	Ppv = 1101.500000	Pb = 346.080017	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:37	 SOC = 511.984375	Ps = 0.000000	Pl = 755.419983	Ppv = 1101.500000	Pb = 346.080017	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:37	 SOC = 511.984375	Ps = 0.000000	Pl = 2709.229980	Ppv = 1101.500000	Pb = 346.080017	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:37	 SOC = 511.984375	Ps = -1607.729980	Pl = 2698.939941	Ppv = 1101.500000	Pb = -1607.729980	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:37	 SOC = 511.984375	Ps = -1609.119995	Pl = 2686.560059	Ppv = 1089.819946	Pb = -1609.119995	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:38	 SOC = 511.984375	Ps = -1596.740112	Pl = 2686.560059	Ppv = 1073.599976	Pb = -1596.740112	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:38	 SOC = 511.984375	Ps = -1612.960083	Pl = 2671.729980	Ppv = 1063.179932	Pb = -1612.960083	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:38	 SOC = 511.984375	Ps = -1608.550049	Pl = 2671.729980	Ppv = 1063.179932	Pb = -1608.550049	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:38	 SOC = 511.984375	Ps = -1608.550049	Pl = 757.250000	Ppv = 1063.179932	Pb = -1608.550049	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:38	 SOC = 511.984375	Ps = 0.000000	Pl = 772.820007	Ppv = 1052.599976	Pb = 305.929932	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:38	 SOC = 511.984375	Ps = 0.000000	Pl = 772.820007	Ppv = 1052.599976	Pb = 279.779968	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:39	 SOC = 511.984375	Ps = 0.000000	Pl = 2749.409912	Ppv = 1042.219971	Pb = 269.399963	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:39	 SOC = 511.984375	Ps = -1707.189941	Pl = 2749.409912	Ppv = 1042.219971	Pb = -1707.189941	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:39	 SOC = 511.984375	Ps = -1707.189941	Pl = 2749.159912	Ppv = 1042.219971	Pb = -1707.189941	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:39	 SOC = 511.984375	Ps = -1706.939941	Pl = 2749.159912	Ppv = 1031.199951	Pb = -1706.939941	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:39	 SOC = 511.984375	Ps = -1717.959961	Pl = 2717.540039	Ppv = 1018.229980	Pb = -1717.959961	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:39	 SOC = 511.984375	Ps = -1699.310059	Pl = 2734.989990	Ppv = 1018.229980	Pb = -1699.310059	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:40	 SOC = 511.984375	Ps = -1716.760010	Pl = 775.179993	Ppv = 1007.839966	Pb = -1716.760010	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:40	 SOC = 511.984375	Ps = 0.000000	Pl = 775.179993	Ppv = 1007.839966	Pb = 232.659973	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:40	 SOC = 511.984375	Ps = 0.000000	Pl = 775.179993	Ppv = 1007.839966	Pb = 232.659973	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:40	 SOC = 511.984375	Ps = 0.000000	Pl = 790.729980	Ppv = 1007.839966	Pb = 232.659973	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:40	 SOC = 511.984375	Ps = 0.000000	Pl = 2718.219971	Ppv = 997.569946	Pb = 217.109985	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:40	 SOC = 511.984375	Ps = -1720.650024	Pl = 2703.500000	Ppv = 997.569946	Pb = -1720.650024	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:41	 SOC = 511.984375	Ps = -1705.930054	Pl = 2703.500000	Ppv = 997.569946	Pb = -1705.930054	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:41	 SOC = 511.984375	Ps = -1694.480103	Pl = 2692.050049	Ppv = 986.829956	Pb = -1694.480103	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:41	 SOC = 511.984375	Ps = -1705.220093	Pl = 2692.050049	Ppv = 986.829956	Pb = -1705.220093	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:41	 SOC = 511.984375	Ps = -1705.220093	Pl = 2692.050049	Ppv = 986.829956	Pb = -1705.220093	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:41	 SOC = 511.984375	Ps = -1705.220093	Pl = 2702.219971	Ppv = 986.829956	Pb = -1705.220093	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:41	 SOC = 511.984375	Ps = 0.000000	Pl = 778.760010	Ppv = 986.829956	Pb = 208.069946	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:42	 SOC = 511.984375	Ps = 0.000000	Pl = 765.309998	Ppv = 986.829956	Pb = 208.069946	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:42	 SOC = 511.984375	Ps = 0.000000	Pl = 737.690002	Ppv = 986.829956	Pb = 221.519958	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:42	 SOC = 511.984375	Ps = 0.000000	Pl = 772.929993	Ppv = 986.829956	Pb = 249.139954	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:42	 SOC = 511.984375	Ps = -1757.290161	Pl = 2733.149902	Ppv = 986.829956	Pb = -1757.290161	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:42	 SOC = 511.984375	Ps = -1746.319946	Pl = 2716.270020	Ppv = 986.829956	Pb = -1746.319946	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:42	 SOC = 511.984375	Ps = -1729.440063	Pl = 2705.540039	Ppv = 986.829956	Pb = -1729.440063	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:43	 SOC = 511.984375	Ps = -1718.710083	Pl = 2705.540039	Ppv = 986.829956	Pb = -1718.710083	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:43	 SOC = 511.984375	Ps = -1708.170044	Pl = 2712.250000	Ppv = 986.829956	Pb = -1708.170044	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:43	 SOC = 511.984375	Ps = -1725.420044	Pl = 2712.250000	Ppv = 983.989990	Pb = -1725.420044	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:43	 SOC = 511.984375	Ps = -1715.090088	Pl = 761.739990	Ppv = 983.989990	Pb = -1715.090088	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:43	 SOC = 511.984375	Ps = 0.000000	Pl = 761.739990	Ppv = 983.989990	Pb = 222.250000	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:43	 SOC = 511.984375	Ps = 0.000000	Pl = 746.899963	Ppv = 973.779968	Pb = 237.090027	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:44	 SOC = 511.984375	Ps = 0.000000	Pl = 746.899963	Ppv = 973.779968	Pb = 226.880005	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 4	11:44	 SOC = 511.984375	Ps = 0.000000	Pl = 2783.139893	Ppv = 973.779968	Pb = 195.109985	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:44	 SOC = 511.984375	Ps = -1819.729980	Pl = 2718.219971	Ppv = 963.409973	Pb = -1819.729980	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:44	 SOC = 511.984375	Ps = -1737.850098	Pl = 2701.260010	Ppv = 963.409973	Pb = -1737.850098	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:44	 SOC = 511.984375	Ps = -1737.850098	Pl = 2714.229980	Ppv = 963.409973	Pb = -1737.850098	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
STATE = 1	11:44	 SOC = 511.984375	Ps = -1750.820068	Pl = 2703.689941	Ppv = 963.409973	Pb = -1750.820068	Plsec = 1093.750000	Ibat = -17.000000	Ubat = 57.234375	Iac_in = 0.515625	Uac = 236.000000
